eventID,occurrenceID,scientificName,scientificNameID,vernacularName,occurrenceStatus,parentNameUsageID,taxonomicStatus,scientificNameAuthorship,kingdom,phylum,class,order,family,genus,taxonRank,associatedTaxa,associatedOccurrences,basisOfRecord
IYS:GoA2019_Stn12:trawl,IYS:GoA2019_Stn12:trawl:M0050:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn12:trawl:M0050,PreservedSpecimen
IYS:GoA2019_Stn12:trawl,IYS:GoA2019_Stn12:trawl:M0050:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn12:trawl:M0050,PreservedSpecimen
IYS:GoA2019_Stn12:trawl,IYS:GoA2019_Stn12:trawl:M0050:p:sp_des,Sphaerothecum destruens,urn:lsid:marinespecies.org:taxname:1476539,NA,present,1476538,accepted,"Arkush, Mendoza, Adkison & Hedrick, 2003",Protozoa,Choanozoa,Ichthyosporea,NA,NA,Sphaerothecum,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn12:trawl:M0050,PreservedSpecimen
IYS:GoA2019_Stn12:trawl,IYS:GoA2019_Stn12:trawl:M0051,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn12:trawl,IYS:GoA2019_Stn12:trawl:M0051:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn12:trawl:M0051,PreservedSpecimen
IYS:GoA2019_Stn12:trawl,IYS:GoA2019_Stn12:trawl:M0051:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn12:trawl:M0051,PreservedSpecimen
IYS:GoA2019_Stn12:trawl,IYS:GoA2019_Stn12:trawl:M0051:p:IcD,Ichthyobodo ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn12:trawl:M0051,PreservedSpecimen
IYS:GoA2019_Stn12:trawl,IYS:GoA2019_Stn12:trawl:M0052,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn12:trawl,IYS:GoA2019_Stn12:trawl:M0052:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn12:trawl:M0052,PreservedSpecimen
IYS:GoA2019_Stn12:trawl,IYS:GoA2019_Stn12:trawl:M0052:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn12:trawl:M0052,PreservedSpecimen
IYS:GoA2019_Stn13:trawl,IYS:GoA2019_Stn13:trawl:M0053,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn13:trawl,IYS:GoA2019_Stn13:trawl:M0053:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn13:trawl:M0053,PreservedSpecimen
IYS:GoA2019_Stn13:trawl,IYS:GoA2019_Stn13:trawl:M0053:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn13:trawl:M0053,PreservedSpecimen
IYS:GoA2019_Stn13:trawl,IYS:GoA2019_Stn13:trawl:M0053:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn13:trawl:M0053,PreservedSpecimen
IYS:GoA2019_Stn13:trawl,IYS:GoA2019_Stn13:trawl:M0053:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn13:trawl:M0053,PreservedSpecimen
IYS:GoA2019_Stn13:trawl,IYS:GoA2019_Stn13:trawl:M0054,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn13:trawl,IYS:GoA2019_Stn13:trawl:M0054:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn13:trawl:M0054,PreservedSpecimen
IYS:GoA2019_Stn13:trawl,IYS:GoA2019_Stn13:trawl:M0054:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn13:trawl:M0054,PreservedSpecimen
IYS:GoA2019_Stn13:trawl,IYS:GoA2019_Stn13:trawl:M0054:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn13:trawl:M0054,PreservedSpecimen
IYS:GoA2019_Stn13:trawl,IYS:GoA2019_Stn13:trawl:M0054:p:pspv,Pacific salmon parvovirus,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn13:trawl:M0054,PreservedSpecimen
IYS:GoA2019_Stn13:trawl,IYS:GoA2019_Stn13:trawl:M0054:p:sp_des,Sphaerothecum destruens,urn:lsid:marinespecies.org:taxname:1476539,NA,present,1476538,accepted,"Arkush, Mendoza, Adkison & Hedrick, 2003",Protozoa,Choanozoa,Ichthyosporea,NA,NA,Sphaerothecum,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn13:trawl:M0054,PreservedSpecimen
IYS:GoA2019_Stn14:trawl,IYS:GoA2019_Stn14:trawl:M0055,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,Chinook salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn14:trawl,IYS:GoA2019_Stn14:trawl:M0055:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Chinook salmon"" ",Pathogen found on: IYS:GoA2019_Stn14:trawl:M0055,PreservedSpecimen
IYS:GoA2019_Stn14:trawl,IYS:GoA2019_Stn14:trawl:M0055:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chinook salmon"" ",Pathogen found on: IYS:GoA2019_Stn14:trawl:M0055,PreservedSpecimen
IYS:GoA2019_Stn14:trawl,IYS:GoA2019_Stn14:trawl:M0055:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Chinook salmon"" ",Pathogen found on: IYS:GoA2019_Stn14:trawl:M0055,PreservedSpecimen
IYS:GoA2019_Stn14:trawl,IYS:GoA2019_Stn14:trawl:M0056,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn14:trawl,IYS:GoA2019_Stn14:trawl:M0056:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn14:trawl:M0056,PreservedSpecimen
IYS:GoA2019_Stn14:trawl,IYS:GoA2019_Stn14:trawl:M0056:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn14:trawl:M0056,PreservedSpecimen
IYS:GoA2019_Stn14:trawl,IYS:GoA2019_Stn14:trawl:M0056:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn14:trawl:M0056,PreservedSpecimen
IYS:GoA2019_Stn14:trawl,IYS:GoA2019_Stn14:trawl:M0056:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn14:trawl:M0056,PreservedSpecimen
IYS:GoA2019_Stn14:trawl,IYS:GoA2019_Stn14:trawl:M0056:p:sp_des,Sphaerothecum destruens,urn:lsid:marinespecies.org:taxname:1476539,NA,present,1476538,accepted,"Arkush, Mendoza, Adkison & Hedrick, 2003",Protozoa,Choanozoa,Ichthyosporea,NA,NA,Sphaerothecum,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn14:trawl:M0056,PreservedSpecimen
IYS:GoA2019_Stn14:trawl,IYS:GoA2019_Stn14:trawl:M0056:p:ver,Betanodavirus,urn:lsid:marinespecies.org:taxname:600389,NA,present,600103,accepted,NA,Viruses,NA,NA,NA,Nodaviridae,Betanodavirus,Genus,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn14:trawl:M0056,PreservedSpecimen
IYS:GoA2019_Stn15:trawl,IYS:GoA2019_Stn15:trawl:M0057,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,Coho salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn15:trawl,IYS:GoA2019_Stn15:trawl:M0057:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn15:trawl:M0057,PreservedSpecimen
IYS:GoA2019_Stn15:trawl,IYS:GoA2019_Stn15:trawl:M0057:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn15:trawl:M0057,PreservedSpecimen
IYS:GoA2019_Stn15:trawl,IYS:GoA2019_Stn15:trawl:M0057:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Coho salmon"" ",Pathogen found on: IYS:GoA2019_Stn15:trawl:M0057,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0058,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0058:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0058,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0058:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0058,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0058:p:pspv,Pacific salmon parvovirus,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0058,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0059,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0059:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0059,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0059:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0059,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0059:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0059,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0059:p:sch,Candidatus Syngnamydia salmonis ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0059,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0060,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0060:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0060,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0060:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0060,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0060:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0060,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0060:p:sch,Candidatus Syngnamydia salmonis ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0060,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0061,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0061:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0061,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0061:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0061,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0062,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0062:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0062,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0062:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0062,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0062:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0062,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0062:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0062,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0063,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0063:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0063,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0063:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0063,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0064,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0064:p:c_b_cys,Candidatus Branchiomonas cysticola,urn:lsid:marinespecies.org:taxname:1476535,NA,present,1476534,accepted,"Toenshoff et al., 2012",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales incertae sedis,Candidatus Branchiomonas,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0064,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0064:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0064,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0064:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0064,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0065,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0065:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0065,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0065:p:ic_hof,Ichthyophonus hoferi,urn:lsid:marinespecies.org:taxname:1476517,NA,present,1476516,accepted,"Plehn & Mulsow, 1911",Protozoa,Choanozoa,Ichthyosporea,Eccrinida,Ichthyophonidae,Ichthyophonus,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0065,PreservedSpecimen
IYS:GoA2019_Stn16:trawl,IYS:GoA2019_Stn16:trawl:M0065:p:pa_pse,Parvicapsula pseudobranchicola,urn:lsid:marinespecies.org:taxname:465144,NA,present,120270,accepted,"Karlsbakk, Saether, Hostlund, Fjellsoy & Nylund, 2002",Animalia,Cnidaria,Myxozoa,Bivalvulida,Parvicapsulidae,Parvicapsula,Species,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn16:trawl:M0065,PreservedSpecimen
IYS:GoA2019_Stn17:trawl,IYS:GoA2019_Stn17:trawl:M0066,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,Sockeye salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn17:trawl,IYS:GoA2019_Stn17:trawl:M0066:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn17:trawl:M0066,PreservedSpecimen
IYS:GoA2019_Stn17:trawl,IYS:GoA2019_Stn17:trawl:M0066:p:lo_sal,Loma ,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Sockeye salmon"" ",Pathogen found on: IYS:GoA2019_Stn17:trawl:M0066,PreservedSpecimen
IYS:GoA2019_Stn17:trawl,IYS:GoA2019_Stn17:trawl:M0067,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,Chum salmon,present,126140,accepted,"(Walbaum, 1792)",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Species,,,PreservedSpecimen
IYS:GoA2019_Stn17:trawl,IYS:GoA2019_Stn17:trawl:M0067:p:hkg,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Pathogen found on"" : ""Chum salmon"" ",Pathogen found on: IYS:GoA2019_Stn17:trawl:M0067,PreservedSpecimen
