eventID,measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,measurementValueID,occurrenceID
IYS:GoA2020_Stn:4:bongo:Net2,IYS:GoA2020_Stn:4:bongo:Net2:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,396.6875107,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:4:bongo:Net2,IYS:GoA2020_Stn:4:bongo:Net2:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,77.84992397,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:4:bongo:Net2,IYS:GoA2020_Stn:4:bongo:Net2:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:4:bongo:Net2,IYS:GoA2020_Stn:4:bongo:Net2:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:5:bongo:Net1,IYS:GoA2020_Stn:5:bongo:Net1:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,317.7584938,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:5:bongo:Net1,IYS:GoA2020_Stn:5:bongo:Net1:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,62.3601044,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:5:bongo:Net1,IYS:GoA2020_Stn:5:bongo:Net1:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:5:bongo:Net1,IYS:GoA2020_Stn:5:bongo:Net1:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:5:bongo:Net2,IYS:GoA2020_Stn:5:bongo:Net2:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,348.959239,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:5:bongo:Net2,IYS:GoA2020_Stn:5:bongo:Net2:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,68.48325065,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:5:bongo:Net2,IYS:GoA2020_Stn:5:bongo:Net2:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:5:bongo:Net2,IYS:GoA2020_Stn:5:bongo:Net2:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:6:bongo:Net1,IYS:GoA2020_Stn:6:bongo:Net1:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,247.1066771,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:6:bongo:Net1,IYS:GoA2020_Stn:6:bongo:Net1:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,48.49468538,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:6:bongo:Net1,IYS:GoA2020_Stn:6:bongo:Net1:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:6:bongo:Net1,IYS:GoA2020_Stn:6:bongo:Net1:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:6:bongo:Net2,IYS:GoA2020_Stn:6:bongo:Net2:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,276.3724924,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:6:bongo:Net2,IYS:GoA2020_Stn:6:bongo:Net2:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,54.23810163,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:6:bongo:Net2,IYS:GoA2020_Stn:6:bongo:Net2:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:6:bongo:Net2,IYS:GoA2020_Stn:6:bongo:Net2:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:7:bongo:Net1,IYS:GoA2020_Stn:7:bongo:Net1:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,222.3825724,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:7:bongo:Net1,IYS:GoA2020_Stn:7:bongo:Net1:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,43.64257983,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:7:bongo:Net1,IYS:GoA2020_Stn:7:bongo:Net1:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:7:bongo:Net1,IYS:GoA2020_Stn:7:bongo:Net1:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:7:bongo:Net2,IYS:GoA2020_Stn:7:bongo:Net2:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,218.8083268,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:7:bongo:Net2,IYS:GoA2020_Stn:7:bongo:Net2:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,42.94113414,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:7:bongo:Net2,IYS:GoA2020_Stn:7:bongo:Net2:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:7:bongo:Net2,IYS:GoA2020_Stn:7:bongo:Net2:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:8:bongo:Net1,IYS:GoA2020_Stn:8:bongo:Net1:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,250.5196785,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:8:bongo:Net1,IYS:GoA2020_Stn:8:bongo:Net1:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,49.16448691,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:8:bongo:Net1,IYS:GoA2020_Stn:8:bongo:Net1:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:8:bongo:Net1,IYS:GoA2020_Stn:8:bongo:Net1:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:8:bongo:Net2,IYS:GoA2020_Stn:8:bongo:Net2:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,250.5465525,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:8:bongo:Net2,IYS:GoA2020_Stn:8:bongo:Net2:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,49.16976094,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:8:bongo:Net2,IYS:GoA2020_Stn:8:bongo:Net2:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:8:bongo:Net2,IYS:GoA2020_Stn:8:bongo:Net2:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:9:bongo:Net1,IYS:GoA2020_Stn:9:bongo:Net1:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,212.5466785,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:9:bongo:Net1,IYS:GoA2020_Stn:9:bongo:Net1:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,41.71228566,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:9:bongo:Net1,IYS:GoA2020_Stn:9:bongo:Net1:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:9:bongo:Net1,IYS:GoA2020_Stn:9:bongo:Net1:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:9:bongo:Net2,IYS:GoA2020_Stn:9:bongo:Net2:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,211.4985915,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:9:bongo:Net2,IYS:GoA2020_Stn:9:bongo:Net2:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,41.50659858,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:9:bongo:Net2,IYS:GoA2020_Stn:9:bongo:Net2:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:9:bongo:Net2,IYS:GoA2020_Stn:9:bongo:Net2:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn::bongo:Net1,IYS:GoA2020_Stn::bongo:Net1:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,189.7575038,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn::bongo:Net1,IYS:GoA2020_Stn::bongo:Net1:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,37.23991011,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn::bongo:Net1,IYS:GoA2020_Stn::bongo:Net1:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn::bongo:Net1,IYS:GoA2020_Stn::bongo:Net1:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn::bongo:Net2,IYS:GoA2020_Stn::bongo:Net2:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,219.5876736,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn::bongo:Net2,IYS:GoA2020_Stn::bongo:Net2:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,43.09408094,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn::bongo:Net2,IYS:GoA2020_Stn::bongo:Net2:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn::bongo:Net2,IYS:GoA2020_Stn::bongo:Net2:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:11:bongo:Net1,IYS:GoA2020_Stn:11:bongo:Net1:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,230.982261,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:11:bongo:Net1,IYS:GoA2020_Stn:11:bongo:Net1:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,45.33026872,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:11:bongo:Net1,IYS:GoA2020_Stn:11:bongo:Net1:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:11:bongo:Net1,IYS:GoA2020_Stn:11:bongo:Net1:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:11:bongo:Net2,IYS:GoA2020_Stn:11:bongo:Net2:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,219.8832879,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:11:bongo:Net2,IYS:GoA2020_Stn:11:bongo:Net2:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,43.15209525,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:11:bongo:Net2,IYS:GoA2020_Stn:11:bongo:Net2:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:11:bongo:Net2,IYS:GoA2020_Stn:11:bongo:Net2:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:12:bongo:Net1,IYS:GoA2020_Stn:12:bongo:Net1:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,268.041544,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:12:bongo:Net1,IYS:GoA2020_Stn:12:bongo:Net1:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,52.60315302,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:12:bongo:Net1,IYS:GoA2020_Stn:12:bongo:Net1:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:12:bongo:Net1,IYS:GoA2020_Stn:12:bongo:Net1:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:12:bongo:Net2,IYS:GoA2020_Stn:12:bongo:Net2:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,277.1787132,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:12:bongo:Net2,IYS:GoA2020_Stn:12:bongo:Net2:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,54.39632246,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:12:bongo:Net2,IYS:GoA2020_Stn:12:bongo:Net2:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:12:bongo:Net2,IYS:GoA2020_Stn:12:bongo:Net2:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:13:bongo:Net1,IYS:GoA2020_Stn:13:bongo:Net1:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,308.3525844,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:13:bongo:Net1,IYS:GoA2020_Stn:13:bongo:Net1:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,60.51419468,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:13:bongo:Net1,IYS:GoA2020_Stn:13:bongo:Net1:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:13:bongo:Net1,IYS:GoA2020_Stn:13:bongo:Net1:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:13:bongo:Net2,IYS:GoA2020_Stn:13:bongo:Net2:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,326.6806707,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:13:bongo:Net2,IYS:GoA2020_Stn:13:bongo:Net2:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,64.11108162,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:13:bongo:Net2,IYS:GoA2020_Stn:13:bongo:Net2:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:13:bongo:Net2,IYS:GoA2020_Stn:13:bongo:Net2:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:14:bongo:Net1,IYS:GoA2020_Stn:14:bongo:Net1:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,269.3046233,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:14:bongo:Net1,IYS:GoA2020_Stn:14:bongo:Net1:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,52.85103232,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:14:bongo:Net1,IYS:GoA2020_Stn:14:bongo:Net1:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:14:bongo:Net1,IYS:GoA2020_Stn:14:bongo:Net1:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:14:bongo:Net2,IYS:GoA2020_Stn:14:bongo:Net2:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,263.2848413,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:14:bongo:Net2,IYS:GoA2020_Stn:14:bongo:Net2:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,51.6696501,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:14:bongo:Net2,IYS:GoA2020_Stn:14:bongo:Net2:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:14:bongo:Net2,IYS:GoA2020_Stn:14:bongo:Net2:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:15:bongo:Net1,IYS:GoA2020_Stn:15:bongo:Net1:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,259.3881074,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:15:bongo:Net1,IYS:GoA2020_Stn:15:bongo:Net1:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,50.90491607,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:15:bongo:Net1,IYS:GoA2020_Stn:15:bongo:Net1:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:15:bongo:Net1,IYS:GoA2020_Stn:15:bongo:Net1:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:15:bongo:Net2,IYS:GoA2020_Stn:15:bongo:Net2:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,245.5748576,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:15:bongo:Net2,IYS:GoA2020_Stn:15:bongo:Net2:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,48.1940658,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:15:bongo:Net2,IYS:GoA2020_Stn:15:bongo:Net2:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:15:bongo:Net2,IYS:GoA2020_Stn:15:bongo:Net2:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:16:bongo:Net1,IYS:GoA2020_Stn:16:bongo:Net1:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,106.8242568,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:16:bongo:Net1,IYS:GoA2020_Stn:16:bongo:Net1:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,20.9642604,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:16:bongo:Net1,IYS:GoA2020_Stn:16:bongo:Net1:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:16:bongo:Net1,IYS:GoA2020_Stn:16:bongo:Net1:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:16:bongo:Net2,IYS:GoA2020_Stn:16:bongo:Net2:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,251.2721513,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:16:bongo:Net2,IYS:GoA2020_Stn:16:bongo:Net2:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,49.31215969,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:16:bongo:Net2,IYS:GoA2020_Stn:16:bongo:Net2:volume_filtered_depth_estimate,volume_filtered_depth_estimate, ,49.0625,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
IYS:GoA2020_Stn:16:bongo:Net2,IYS:GoA2020_Stn:16:bongo:Net2:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,m/s,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA,NA
IYS:GoA2020_Stn:21:bongo:Net1,IYS:GoA2020_Stn:21:bongo:Net1:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,67.66879967,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA,NA
IYS:GoA2020_Stn:21:bongo:Net1,IYS:GoA2020_Stn:21:bongo:Net1:volume_filtered_flowmeter,volume_filtered_flowmeter,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,13.28000194,m^3,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA,NA
