cruise,station,gear,net,sample_depth,start_latitude,start_longitude,end_latitude,end_longitude,date,start_time,depth,sample_id,universal_id_ftn,sample_type,group,scientificName,organismQuantity,size_fraction,length_mm,length_type,weight_mg,tissue,stage,preservation,sub_sample,notes,cast,eventID,occurrenceID,occurrenceStatus,organismQuantityType,scientificNameID
GoA2019,GoA2019_Stn44,Bongo,2,250,50.6665,-142.9995,"NA","NA",2019-03-08T00:00:00Z,1899-12-31T05:58:00Z,4000,SS129,"NA",Isotope,Copepod,Neocalanus cristatus,3,2.0,6.0,total,TBD,whole,CV,Freeze: -20,NA,NA,GoA2019_Stn44:bongo:Net2,GoA2019_Stn44:bongo:Net2:SS129,IYS_GoA2019_zocc228,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn44,Bongo,2,250,50.6665,-142.9995,"NA","NA",2019-03-08T00:00:00Z,1899-12-31T05:58:00Z,4000,Z678,"NA",Isotope,Hydromedusae,Aequorea sp.,1,4.0,45.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn44:bongo:Net2,GoA2019_Stn44:bongo:Net2:Z678,IYS_GoA2019_zocc229,present,individuals,urn:lsid:marinespecies.org:taxname:116998
GoA2019,GoA2019_Stn45,Bongo,1,250,49.666666666666664,-142.99883333333332,"NA","NA",2019-03-08T00:00:00Z,1899-12-31T14:35:00Z,4200,SS130,"NA",FA/ISO,Copepod,Neocalanus cristatus,3,"NA",6.0,total,3.9,whole,CV,Freeze: -20,NA,NA,GoA2019_Stn45:bongo:Net1,GoA2019_Stn45:bongo:Net1:SS130,IYS_GoA2019_zocc230,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn45,Bongo,1,250,49.666666666666664,-142.99883333333332,"NA","NA",2019-03-08T00:00:00Z,1899-12-31T14:35:00Z,4200,SS131,"NA",FA/ISO,Copepod,Neocalanus cristatus,3,"NA",6.0,total,4.2,whole,CV,Freeze: -20,NA,NA,GoA2019_Stn45:bongo:Net1,GoA2019_Stn45:bongo:Net1:SS131,IYS_GoA2019_zocc231,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn45,Bongo,1,250,49.666666666666664,-142.99883333333332,"NA","NA",2019-03-08T00:00:00Z,1899-12-31T14:35:00Z,4200,SS132,"NA",FA/ISO,Copepod,Neocalanus cristatus,3,"NA",6.0,total,4.3,whole,CV,Freeze: -20,NA,NA,GoA2019_Stn45:bongo:Net1,GoA2019_Stn45:bongo:Net1:SS132,IYS_GoA2019_zocc232,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn45,Bongo,2,250,49.666666666666664,-142.99883333333332,"NA","NA",2019-03-08T00:00:00Z,1899-12-31T14:35:00Z,4200,SS133_4,"NA",FA/ISO,Zooplankton,jellies,2,4.0,10-15mm,Size fraction,NA,whole,"NA",Freeze: -20,NA,"2 JELLIES (10-15MM), 3 SAGITTA (44,45,48)",GoA2019_Stn45:bongo:Net2,GoA2019_Stn45:bongo:Net2:SS133,IYS_GoA2019_zocc233,present,individuals,NA
GoA2019,GoA2019_Stn45,Bongo,2,250,49.666666666666664,-142.99883333333332,"NA","NA",2019-03-08T00:00:00Z,1899-12-31T14:35:00Z,4200,SS133_1,"NA",FA/ISO,Zooplankton,Sagitta,1,4.0,44,Size fraction,NA,whole,"NA",Freeze: -20,NA,"2 JELLIES (10-15MM), 3 SAGITTA (44,45,48)",GoA2019_Stn45:bongo:Net2,GoA2019_Stn45:bongo:Net2:SS133,IYS_GoA2019_zocc234,present,individuals,urn:lsid:marinespecies.org:taxname:105410
GoA2019,GoA2019_Stn45,Bongo,2,250,49.666666666666664,-142.99883333333332,"NA","NA",2019-03-08T00:00:00Z,1899-12-31T14:35:00Z,4200,SS133_2,"NA",FA/ISO,Zooplankton,Sagitta,1,4.0,45,Size fraction,NA,whole,"NA",Freeze: -20,NA,"2 JELLIES (10-15MM), 3 SAGITTA (44,45,48)",GoA2019_Stn45:bongo:Net2,GoA2019_Stn45:bongo:Net2:SS133,IYS_GoA2019_zocc235,present,individuals,urn:lsid:marinespecies.org:taxname:105410
GoA2019,GoA2019_Stn45,Bongo,2,250,49.666666666666664,-142.99883333333332,"NA","NA",2019-03-08T00:00:00Z,1899-12-31T14:35:00Z,4200,SS133_3,"NA",FA/ISO,Zooplankton,Sagitta,1,4.0,48,Size fraction,NA,whole,"NA",Freeze: -20,NA,"2 JELLIES (10-15MM), 3 SAGITTA (44,45,48)",GoA2019_Stn45:bongo:Net2,GoA2019_Stn45:bongo:Net2:SS133,IYS_GoA2019_zocc236,present,individuals,urn:lsid:marinespecies.org:taxname:105410
GoA2019,GoA2019_Stn46,Bongo,1,250,48.667,-142.997,"NA","NA",2019-03-09T00:00:00Z,1899-12-31T00:19:00Z,4300,SS142,"NA",Isotope,Copepod,Neocalanus cristatus,3,"NA",6.0,total,8.1,whole,CV,Freeze: -20,NA,NA,GoA2019_Stn46:bongo:Net1,GoA2019_Stn46:bongo:Net1:SS142,IYS_GoA2019_zocc237,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn46,Bongo,1,250,48.667,-142.997,"NA","NA",2019-03-09T00:00:00Z,1899-12-31T00:19:00Z,4300,SS143,"NA",Isotope,Copepod,Neocalanus cristatus,3,"NA",6.0,total,6.8,whole,CV,Freeze: -20,NA,NA,GoA2019_Stn46:bongo:Net1,GoA2019_Stn46:bongo:Net1:SS143,IYS_GoA2019_zocc238,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn46,Bongo,1,250,48.667,-142.997,"NA","NA",2019-03-09T00:00:00Z,1899-12-31T00:19:00Z,4300,SS144,"NA",Isotope,Copepod,Neocalanus cristatus,3,"NA",6.0,total,6.4,whole,CV,Freeze: -20,NA,NA,GoA2019_Stn46:bongo:Net1,GoA2019_Stn46:bongo:Net1:SS144,IYS_GoA2019_zocc239,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn46,Bongo,2,250,48.667,-142.997,"NA","NA",2019-03-09T00:00:00Z,1899-12-31T00:19:00Z,4300,SL10,"NA",Isotope,Chaetognath,Chaetognath (Sagitta),5.0,4.0,40-50mm,total,73.5,whole,Solitary,Freeze: -20,NA,NA,GoA2019_Stn46:bongo:Net2,GoA2019_Stn46:bongo:Net2:SL10,IYS_GoA2019_zocc240,present,individuals,urn:lsid:marinespecies.org:taxname:5949
GoA2019,GoA2019_Stn46,Bongo,2,250,48.667,-142.997,"NA","NA",2019-03-09T00:00:00Z,1899-12-31T00:19:00Z,4300,SS135,"NA",Isotope,Decapod,Sergestes similis,1,4.0,27.0,total,18.8,whole,Solitary,Freeze: -20,NA,NA,GoA2019_Stn46:bongo:Net2,GoA2019_Stn46:bongo:Net2:SS135,IYS_GoA2019_zocc241,present,individuals,urn:lsid:marinespecies.org:taxname:514127
GoA2019,GoA2019_Stn46,Bongo,2,250,48.667,-142.997,"NA","NA",2019-03-09T00:00:00Z,1899-12-31T00:19:00Z,4300,SS136,"NA",Isotope,Amphipod,Primno pacifica,1,4.0,13.0,total,7.4,whole,Solitary,Freeze: -20,NA,NA,GoA2019_Stn46:bongo:Net2,GoA2019_Stn46:bongo:Net2:SS136,IYS_GoA2019_zocc242,present,individuals,urn:lsid:marinespecies.org:taxname:286539
GoA2019,GoA2019_Stn46,Bongo,2,250,48.667,-142.997,"NA","NA",2019-03-09T00:00:00Z,1899-12-31T00:19:00Z,4300,SS137,"NA",Isotope,Pteropod,Clio pyrimidata,1,4.0,8.0,total,9.7,whole,Solitary,Freeze: -20,NA,NA,GoA2019_Stn46:bongo:Net2,GoA2019_Stn46:bongo:Net2:SS137,IYS_GoA2019_zocc243,present,individuals,urn:lsid:marinespecies.org:taxname:139033
GoA2019,GoA2019_Stn46,Bongo,2,250,48.667,-142.997,"NA","NA",2019-03-09T00:00:00Z,1899-12-31T00:19:00Z,4300,SS138,"NA",Isotope,Chaetognath,Chaetognath (Sagitta),4.0,4.0,30-40mm,total,35.3,whole,Solitary,Freeze: -20,NA,NA,GoA2019_Stn46:bongo:Net2,GoA2019_Stn46:bongo:Net2:SS138,IYS_GoA2019_zocc244,present,individuals,urn:lsid:marinespecies.org:taxname:5949
GoA2019,GoA2019_Stn46,Bongo,2,250,48.667,-142.997,"NA","NA",2019-03-09T00:00:00Z,1899-12-31T00:19:00Z,4300,SS140,"NA",Biology,Squid,Japatella diaphana,1,4.0,8.0,mantle,TBD,whole,juvenile,ethanol,NA,Michael took specimen for collection,GoA2019_Stn46:bongo:Net2,GoA2019_Stn46:bongo:Net2:SS140,IYS_GoA2019_zocc245,present,individuals,urn:lsid:marinespecies.org:taxname:138849
GoA2019,GoA2019_Stn46,Bongo,2,250,48.667,-142.997,"NA","NA",2019-03-09T00:00:00Z,1899-12-31T00:19:00Z,4300,SS141,"NA",Isotope,Decapod,Sergestes similis,1,4.0,15.0,total,3.8,whole,Solitary,Freeze: -20,NA,NA,GoA2019_Stn46:bongo:Net2,GoA2019_Stn46:bongo:Net2:SS141,IYS_GoA2019_zocc246,present,individuals,urn:lsid:marinespecies.org:taxname:514127
GoA2019,GoA2019_Stn46,Bongo,2,250,48.667,-142.997,"NA","NA",2019-03-09T00:00:00Z,1899-12-31T00:19:00Z,4300,ZL01,"NA",Isotope,Tunicate,Salpa aspera,1,4.0,98.0,OA,112.2,whole,Solitary,Freeze: -20,NA,NA,GoA2019_Stn46:bongo:Net2,GoA2019_Stn46:bongo:Net2:ZL01,IYS_GoA2019_zocc247,present,individuals,urn:lsid:marinespecies.org:taxname:137270
GoA2019,GoA2019_Stn47,Bongo,1,250,48.666666666666664,-141.50133333333332,"NA","NA",2019-03-09T00:00:00Z,1899-12-31T08:30:00Z,4200,SS145,"NA",Isotope,Pteropod,Clio pyrimidata,1,"NA",12.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn47:bongo:Net1,GoA2019_Stn47:bongo:Net1:SS145,IYS_GoA2019_zocc248,present,individuals,urn:lsid:marinespecies.org:taxname:139033
GoA2019,GoA2019_Stn49,Bongo,2,250,50.66583333333333,-141.49916666666667,"NA","NA",2019-03-10T00:00:00Z,1899-12-31T02:20:00Z,3900,SS146,"NA",Isotope,Euphausiid,Thysanoessa sp.,1,4.0,20.0,total,TBD,whole,Gravid female,Freeze: -20,NA,NA,GoA2019_Stn49:bongo:Net2,GoA2019_Stn49:bongo:Net2:SS146,IYS_GoA2019_zocc249,present,individuals,urn:lsid:marinespecies.org:taxname:110679
GoA2019,GoA2019_Stn49,Bongo,2,250,50.66583333333333,-141.49916666666667,"NA","NA",2019-03-10T00:00:00Z,1899-12-31T02:20:00Z,3900,SS147,"NA",Isotope,Euphausiid,Euphausia pacifica,1,4.0,19.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn49:bongo:Net2,GoA2019_Stn49:bongo:Net2:SS147,IYS_GoA2019_zocc250,present,individuals,urn:lsid:marinespecies.org:taxname:237851
GoA2019,GoA2019_Stn49,Bongo,2,250,50.66583333333333,-141.49916666666667,"NA","NA",2019-03-10T00:00:00Z,1899-12-31T02:20:00Z,3900,SS148,"NA",Isotope,Euphausiid,Euphausia pacifica,1,4.0,19.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn49:bongo:Net2,GoA2019_Stn49:bongo:Net2:SS148,IYS_GoA2019_zocc251,present,individuals,urn:lsid:marinespecies.org:taxname:237851
GoA2019,GoA2019_Stn49,Bongo,2,250,50.66583333333333,-141.49916666666667,"NA","NA",2019-03-10T00:00:00Z,1899-12-31T02:20:00Z,3900,SS149,"NA",Isotope,Copepod,Paraeuchaeta sp.,3,2.0,7.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn49:bongo:Net2,GoA2019_Stn49:bongo:Net2:SS149,IYS_GoA2019_zocc252,present,individuals,urn:lsid:marinespecies.org:taxname:196874
GoA2019,GoA2019_Stn49,Bongo,2,250,50.66583333333333,-141.49916666666667,"NA","NA",2019-03-10T00:00:00Z,1899-12-31T02:20:00Z,3900,SS150,"NA",Isotope,Copepod,Paraeuchaeta sp.,3,2.0,7.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn49:bongo:Net2,GoA2019_Stn49:bongo:Net2:SS150,IYS_GoA2019_zocc253,present,individuals,urn:lsid:marinespecies.org:taxname:196874
GoA2019,GoA2019_Stn50,Bongo,2,250,51.66466666666667,-141.49816666666666,"NA","NA",2019-03-10T00:00:00Z,1899-12-31T10:51:00Z,3600,SS152,"NA",Isotope,Copepod,Neocalanus cristatus,3,2.0,6.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn50:bongo:Net2,GoA2019_Stn50:bongo:Net2:SS152,IYS_GoA2019_zocc254,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn50,Bongo,2,250,51.66466666666667,-141.49816666666666,"NA","NA",2019-03-10T00:00:00Z,1899-12-31T10:51:00Z,3600,SS153,"NA",Isotope,Euphausiid,Thysanoessa sp.,1,2.0,11.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn50:bongo:Net2,GoA2019_Stn50:bongo:Net2:SS153,IYS_GoA2019_zocc255,present,individuals,urn:lsid:marinespecies.org:taxname:110679
GoA2019,GoA2019_Stn50,Bongo,2,250,51.66466666666667,-141.49816666666666,"NA","NA",2019-03-10T00:00:00Z,1899-12-31T10:51:00Z,3600,SS154,"NA",Isotope,Copepod,Neocalanus cristatus,3,2.0,6.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn50:bongo:Net2,GoA2019_Stn50:bongo:Net2:SS154,IYS_GoA2019_zocc256,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn50,Bongo,2,250,51.66466666666667,-141.49816666666666,"NA","NA",2019-03-10T00:00:00Z,1899-12-31T10:51:00Z,3600,SS155,"NA",Isotope,Gastropod,Gastropod veliger,1,2.0,3.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn50:bongo:Net2,GoA2019_Stn50:bongo:Net2:SS155,IYS_GoA2019_zocc257,present,individuals,urn:lsid:marinespecies.org:taxname:101
GoA2019,GoA2019_Stn50,Bongo,2,250,51.66466666666667,-141.49816666666666,"NA","NA",2019-03-10T00:00:00Z,1899-12-31T10:51:00Z,3600,SS156,"NA",Isotope,Siphonphore,siphonophore,>3,2.0,3.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn50:bongo:Net2,GoA2019_Stn50:bongo:Net2:SS156,IYS_GoA2019_zocc258,present,individuals,urn:lsid:marinespecies.org:taxname:1371
GoA2019,GoA2019_Stn53,Bongo,2,250,53.667833333333334,-140.00116666666668,"NA","NA",2019-03-11T00:00:00Z,1899-12-31T11:07:00Z,4600,SS158,"NA",Isotope,Copepod,Neocalanus cristatus,3,2.0,6.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn53:bongo:Net2,GoA2019_Stn53:bongo:Net2:SS158,IYS_GoA2019_zocc259,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn53,Bongo,2,250,53.667833333333334,-140.00116666666668,"NA","NA",2019-03-11T00:00:00Z,1899-12-31T11:07:00Z,4600,SS159,"NA",Isotope,Copepod,Neocalanus cristatus,3,2.0,6.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn53:bongo:Net2,GoA2019_Stn53:bongo:Net2:SS159,IYS_GoA2019_zocc260,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn54,Bongo,1,250,52.666666666666664,-140,"NA","NA",2019-03-11T00:00:00Z,1899-12-31T23:20:00Z,3600,SS165,"NA",FA/ISO,Amphipod,Primno pacifica,1,"NA",12.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn54:bongo:Net1,GoA2019_Stn54:bongo:Net1:SS165,IYS_GoA2019_zocc261,present,individuals,urn:lsid:marinespecies.org:taxname:286539
GoA2019,GoA2019_Stn54,Bongo,2,250,52.666666666666664,-140,"NA","NA",2019-03-11T00:00:00Z,1899-12-31T23:20:00Z,3600,22026.0,"NA",lipid,Euphausiid,Euphausia pacifica,3,4.0,16.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn54:bongo:Net2,GoA2019_Stn54:bongo:Net2:22026.0,IYS_GoA2019_zocc262,present,individuals,urn:lsid:marinespecies.org:taxname:237851
GoA2019,GoA2019_Stn54,Bongo,2,250,52.666666666666664,-140,"NA","NA",2019-03-11T00:00:00Z,1899-12-31T23:20:00Z,3600,SS160,"NA",FA/ISO,Fish,Tarletonbeania crenularis,1,4.0,27.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn54:bongo:Net2,GoA2019_Stn54:bongo:Net2:SS160,IYS_GoA2019_zocc263,present,individuals,urn:lsid:marinespecies.org:taxname:282927
GoA2019,GoA2019_Stn54,Bongo,2,250,52.666666666666664,-140,"NA","NA",2019-03-11T00:00:00Z,1899-12-31T23:20:00Z,3600,SS161,"NA",FA/ISO,Euphausiid,Euphausia pacifica,4,4.0,18.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn54:bongo:Net2,GoA2019_Stn54:bongo:Net2:SS161,IYS_GoA2019_zocc264,present,individuals,urn:lsid:marinespecies.org:taxname:237851
GoA2019,GoA2019_Stn54,Bongo,2,250,52.666666666666664,-140,"NA","NA",2019-03-11T00:00:00Z,1899-12-31T23:20:00Z,3600,SS162,"NA",FA/ISO,Euphausiid,Euphausia pacifica,3,4.0,16.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn54:bongo:Net2,GoA2019_Stn54:bongo:Net2:SS162,IYS_GoA2019_zocc265,present,individuals,urn:lsid:marinespecies.org:taxname:237851
GoA2019,GoA2019_Stn54,Bongo,2,250,52.666666666666664,-140,"NA","NA",2019-03-11T00:00:00Z,1899-12-31T23:20:00Z,3600,SS163,"NA",FA/ISO,Euphausiid,Euphausia pacifica,6,4.0,16.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn54:bongo:Net2,GoA2019_Stn54:bongo:Net2:SS163,IYS_GoA2019_zocc266,present,individuals,urn:lsid:marinespecies.org:taxname:237851
GoA2019,GoA2019_Stn54,Bongo,2,250,52.666666666666664,-140,"NA","NA",2019-03-11T00:00:00Z,1899-12-31T23:20:00Z,3600,SS164,"NA",FA/ISO,Siphonphore,siphonophore,>4,4.0,4.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn54:bongo:Net2,GoA2019_Stn54:bongo:Net2:SS164,IYS_GoA2019_zocc267,present,individuals,urn:lsid:marinespecies.org:taxname:1371
GoA2019,GoA2019_Stn55,Bongo,1,250,51.666666666666664,-139.9995,"NA","NA",2019-03-12T00:00:00Z,1899-12-31T10:24:00Z,3800,SS168,"NA",Isotope,Copepod,Neocalanus cristatus,3,"NA",6.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn55:bongo:Net1,GoA2019_Stn55:bongo:Net1:SS168,IYS_GoA2019_zocc268,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn55,Bongo,2,250,51.666666666666664,-139.9995,"NA","NA",2019-03-12T00:00:00Z,1899-12-31T10:24:00Z,3800,SS166,"NA",Isotope,Copepod,Neocalanus cristatus,4,2.0,6.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn55:bongo:Net2,GoA2019_Stn55:bongo:Net2:SS166,IYS_GoA2019_zocc269,present,individuals,urn:lsid:marinespecies.org:taxname:104470
GoA2019,GoA2019_Stn55,Bongo,2,250,51.666666666666664,-139.9995,"NA","NA",2019-03-12T00:00:00Z,1899-12-31T10:24:00Z,3800,SS167,"NA",Isotope,Siphonphore,siphonophore,4,2.0,2.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn55:bongo:Net2,GoA2019_Stn55:bongo:Net2:SS167,IYS_GoA2019_zocc270,present,individuals,urn:lsid:marinespecies.org:taxname:1371
GoA2019,GoA2019_Stn56,Bongo,2,250,50.666666666666664,-140.00016666666667,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T03:50:00Z,3700,22027.0,"NA",Lipid,Euphausiid,Euphausia pacifica,3.0,4.0,18-20mm,total,TBD,whole,"NA",Freeze: -20,NA,Charlie vial 28,GoA2019_Stn56:bongo:Net2,GoA2019_Stn56:bongo:Net2:22027.0,IYS_GoA2019_zocc271,present,individuals,urn:lsid:marinespecies.org:taxname:237851
GoA2019,GoA2019_Stn56,Bongo,2,250,50.666666666666664,-140.00016666666667,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T03:50:00Z,3700,SS169,"NA",Isotope,Euphausiid,Thysanoessa sp.,1,4.0,26.0,total,33.9,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn56:bongo:Net2,GoA2019_Stn56:bongo:Net2:SS169,IYS_GoA2019_zocc272,present,individuals,urn:lsid:marinespecies.org:taxname:110679
GoA2019,GoA2019_Stn56,Bongo,2,250,50.666666666666664,-140.00016666666667,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T03:50:00Z,3700,SS170,"NA",Isotope,Euphausiid,Thysanoessa sp.,1,4.0,22.0,total,12.8,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn56:bongo:Net2,GoA2019_Stn56:bongo:Net2:SS170,IYS_GoA2019_zocc273,present,individuals,urn:lsid:marinespecies.org:taxname:110679
GoA2019,GoA2019_Stn56,Bongo,2,250,50.666666666666664,-140.00016666666667,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T03:50:00Z,3700,SS171,"NA",Isotope,Euphausiid,Euphausia pacifica,3.0,4.0,18-20mm,total,25.9,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn56:bongo:Net2,GoA2019_Stn56:bongo:Net2:SS171,IYS_GoA2019_zocc274,present,individuals,urn:lsid:marinespecies.org:taxname:237851
GoA2019,GoA2019_Stn56,Bongo,2,250,50.666666666666664,-140.00016666666667,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T03:50:00Z,3700,SS172,"NA",Isotope,Euphausiid,Euphausia pacifica,2,4.0,15.0,total,9.4,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn56:bongo:Net2,GoA2019_Stn56:bongo:Net2:SS172,IYS_GoA2019_zocc275,present,individuals,urn:lsid:marinespecies.org:taxname:237851
GoA2019,GoA2019_Stn56,Bongo,2,250,50.666666666666664,-140.00016666666667,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T03:50:00Z,3700,SS173,"NA",Isotope,Pteropod,Limacina helicina,4.0,2.0,2-4mm,total,9.4,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn56:bongo:Net2,GoA2019_Stn56:bongo:Net2:SS173,IYS_GoA2019_zocc276,present,individuals,urn:lsid:marinespecies.org:taxname:140223
GoA2019,GoA2019_Stn56,Bongo,2,250,50.666666666666664,-140.00016666666667,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T03:50:00Z,3700,SS174,"NA",Isotope,Copepod,Paraeuchaeta sp.,4,2.0,5.0,total,7.1,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn56:bongo:Net2,GoA2019_Stn56:bongo:Net2:SS174,IYS_GoA2019_zocc277,present,individuals,urn:lsid:marinespecies.org:taxname:196874
GoA2019,GoA2019_Stn56,Bongo,2,250,50.666666666666664,-140.00016666666667,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T03:50:00Z,3700,Z912,"NA",Isotope,Hydromedusae,Aequorea sp.,1,4.0,35.0,bell diameter,2.1,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn56:bongo:Net2,GoA2019_Stn56:bongo:Net2:Z912,IYS_GoA2019_zocc278,present,individuals,urn:lsid:marinespecies.org:taxname:116998
GoA2019,GoA2019_Stn57,Bongo,2,250,50.6666666666667,-138.5,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T12:27:00Z,3220,SS175,"NA",Isotope,Amphipod,Primno pacifica,1,4.0,10.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn57:bongo:Net2,GoA2019_Stn57:bongo:Net2:SS175,IYS_GoA2019_zocc279,present,individuals,urn:lsid:marinespecies.org:taxname:286539
GoA2019,GoA2019_Stn57,Bongo,2,250,50.6666666666667,-138.5,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T12:27:00Z,3220,SS176_1,"NA",Isotope,Chaetognath,Chaetognath (Sagitta),1,4.0,37,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn57:bongo:Net2,GoA2019_Stn57:bongo:Net2:SS176,IYS_GoA2019_zocc280,present,individuals,urn:lsid:marinespecies.org:taxname:5949
GoA2019,GoA2019_Stn57,Bongo,2,250,50.6666666666667,-138.5,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T12:27:00Z,3220,SS176_2,"NA",Isotope,Chaetognath,Chaetognath (Sagitta),1,4.0,41,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn57:bongo:Net2,GoA2019_Stn57:bongo:Net2:SS176,IYS_GoA2019_zocc281,present,individuals,urn:lsid:marinespecies.org:taxname:5949
GoA2019,GoA2019_Stn57,Bongo,2,250,50.6666666666667,-138.5,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T12:27:00Z,3220,SS176_3,"NA",Isotope,Chaetognath,Chaetognath (Sagitta),1,4.0,34,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn57:bongo:Net2,GoA2019_Stn57:bongo:Net2:SS176,IYS_GoA2019_zocc282,present,individuals,urn:lsid:marinespecies.org:taxname:5949
GoA2019,GoA2019_Stn57,Bongo,2,250,50.6666666666667,-138.5,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T12:27:00Z,3220,SS176_4,"NA",Isotope,Chaetognath,Chaetognath (Sagitta),1,4.0,42,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn57:bongo:Net2,GoA2019_Stn57:bongo:Net2:SS176,IYS_GoA2019_zocc283,present,individuals,urn:lsid:marinespecies.org:taxname:5949
GoA2019,GoA2019_Stn57,Bongo,2,250,50.6666666666667,-138.5,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T12:27:00Z,3220,SS177,"NA",Isotope,Hydromedusae,Hydromedusae,2,4.0,10.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn57:bongo:Net2,GoA2019_Stn57:bongo:Net2:SS177,IYS_GoA2019_zocc284,present,individuals,urn:lsid:marinespecies.org:taxname:1337
GoA2019,GoA2019_Stn57,Bongo,2,250,50.6666666666667,-138.5,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T12:27:00Z,3220,SS178,"NA",Isotope,Hydromedusae,Hydromedusae,4,2.0,>2mm,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn57:bongo:Net2,GoA2019_Stn57:bongo:Net2:SS178,IYS_GoA2019_zocc285,present,individuals,urn:lsid:marinespecies.org:taxname:1337
GoA2019,GoA2019_Stn57,Bongo,2,250,50.6666666666667,-138.5,"NA","NA",2019-03-13T00:00:00Z,1899-12-31T12:27:00Z,3220,SS179,"NA",Isotope,Amphipod,Phronima (sedentaria),1,2.0,9.0,total,TBD,whole,"NA",Freeze: -20,NA,NA,GoA2019_Stn57:bongo:Net2,GoA2019_Stn57:bongo:Net2:SS179,IYS_GoA2019_zocc286,present,individuals,urn:lsid:marinespecies.org:taxname:103272
