eventID,eventRemarks,parentEventID,notes,eventDate,decimalLatitude,decimalLongitude,minimumDepthInMeters,maximumDepthInMeters,sampleSizeValue,sampleSizeUnit,samplingProtocol,samplingEffort,footprintWKT,coordinateUncertaintyInMeters,type,geodeticDatum,occurrenceID,scientificName,scientificNameID,kingdom,phylum,class,order,family,genus,occurrenceStatus,Preparations,organismQuantity,organismQuantityType,stage,lifeStage,sex,reproductiveCondition,occurrenceRemarks
GoA2019_Stn16:bongo:Net1,cast,GoA2019_Stn16,NA,2019-02-26T09:25:00Z,53.666666666666664,-147.5,250,250,33.262055420805424,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -147.5   53.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn16:bongo:Net2,cast,GoA2019_Stn16,NA,2019-02-26T09:25:00Z,53.666666666666664,-147.5,250,250,41.679090532840533,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -147.5   53.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn17:bongo:Net1,cast,GoA2019_Stn17,NA,2019-02-26T17:45:00Z,54.666666666666664,-147.5,250,250,44.089231539231541,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -147.5   54.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn17:bongo:Net2,cast,GoA2019_Stn17,NA,2019-02-26T17:45:00Z,54.666666666666664,-147.5,250,250,38.208909390159391,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -147.5   54.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn18:bongo:Net1,cast,GoA2019_Stn18,NA,2019-02-27T02:30:00Z,55.668333333333337,-147.49950000000001,250,250,42.997548413798413,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -147.49950000000001   55.668333333333337 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn18:bongo:Net2,cast,GoA2019_Stn18,NA,2019-02-27T02:30:00Z,55.668333333333337,-147.49950000000001,250,250,34.670168437668444,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -147.49950000000001   55.668333333333337 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn19:bongo:Net1,cast,GoA2019_Stn19,NA,2019-02-27T10:27:00Z,56.666666666666664,-147.5,250,250,40.998766266266266,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -147.5   56.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn19:bongo:Net2,cast,GoA2019_Stn19,NA,2019-02-27T10:27:00Z,56.666666666666664,-147.5,250,250,32.713576942326945,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -147.5   56.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn20:bongo:Net1,cast,GoA2019_Stn20,NA,2019-02-27T18:15:00Z,56.667333333333332,-146,250,250,48.619452818202817,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   56.667333333333332 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn20:bongo:Net2,cast,GoA2019_Stn20,NA,2019-02-27T18:15:00Z,56.667333333333332,-146,250,250,39.374426156926162,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   56.667333333333332 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn21:bongo:Net1,cast,GoA2019_Stn21,NA,2019-02-28T01:50:00Z,56.666666666666664,-144.5,250,250,47.527769692769695,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   56.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn21:bongo:Net2,cast,GoA2019_Stn21,NA,2019-02-28T01:50:00Z,56.666666666666664,-144.5,250,250,39.595927080927076,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   56.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn22:bongo:Net1,cast,GoA2019_Stn22,NA,2019-02-28T09:05:00Z,56.666666666666664,-143,250,250,46.04582303457304,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   56.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn22:bongo:Net2,cast,GoA2019_Stn22,NA,2019-02-28T09:05:00Z,56.666666666666664,-143,250,250,43.999576403326401,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   56.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn23:bongo:Net1,cast,GoA2019_Stn23,NA,2019-02-28T17:23:00Z,55.666666666666664,-142.99766666666667,250,250,49.378884557634557,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99766666666667   55.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn23:bongo:Net2,cast,GoA2019_Stn23,NA,2019-02-28T17:23:00Z,55.666666666666664,-142.99766666666667,250,250,49.0625,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99766666666667   55.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn24:bongo:Net1,cast,GoA2019_Stn24,NA,2019-03-01T01:15:00Z,55.666666666666664,-144.5,250,250,49.173205128205133,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   55.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn24:bongo:Net2,cast,GoA2019_Stn24,NA,2019-03-01T01:15:00Z,55.666666666666664,-144.5,250,250,41.805662489412491,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   55.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn25:bongo:Net1,cast,GoA2019_Stn25,NA,2019-03-01T08:30:00Z,55.666666666666664,-145.99683333333334,250,250,43.029191402941407,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.99683333333334   55.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn25:bongo:Net2,cast,GoA2019_Stn25,NA,2019-03-01T08:30:00Z,55.666666666666664,-145.99683333333334,250,250,39.611748575498581,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.99683333333334   55.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn26:bongo:Net1,cast,GoA2019_Stn26,NA,2019-03-01T16:40:00Z,54.669333333333334,-145.98599999999999,250,250,40.265703684453683,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.98599999999999   54.669333333333334 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn26:bongo:Net2,cast,GoA2019_Stn26,NA,2019-03-01T16:40:00Z,54.669333333333334,-145.98599999999999,250,250,36.874630014630014,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.98599999999999   54.669333333333334 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn27:bongo:Net1,cast,GoA2019_Stn27,NA,2019-03-02T00:50:00Z,53.666666666666664,-146,250,250,41.652721375221383,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   53.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn27:bongo:Net2,cast,GoA2019_Stn27,NA,2019-03-02T00:50:00Z,53.666666666666664,-146,250,250,40.603228901978902,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   53.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn28:bongo:Net1,cast,GoA2019_Stn28,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,40.518847597597599,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn28:bongo:Net2,cast,GoA2019_Stn28,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn29:bongo:Net1,cast,GoA2019_Stn29,NA,2019-03-02T16:45:00Z,51.667166666666667,-146,250,250,41.953329772079776,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   51.667166666666667 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn29:bongo:Net2,cast,GoA2019_Stn29,NA,2019-03-02T16:45:00Z,51.667166666666667,-146,250,250,37.285988873488876,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   51.667166666666667 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn30:bongo:Net1,cast,GoA2019_Stn30,NA,2019-03-03T01:05:00Z,50.666666666666664,-146,250,250,43.588217544467547,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   50.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn30:bongo:Net2,cast,GoA2019_Stn30,NA,2019-03-03T01:05:00Z,50.666666666666664,-146,250,250,39.332235504735507,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   50.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn31:bongo:Net1,cast,GoA2019_Stn31,NA,2019-03-03T08:50:00Z,49.666666666666664,-146,250,250,40.107488738738738,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn31:bongo:Net2,cast,GoA2019_Stn31,NA,2019-03-03T08:50:00Z,49.666666666666664,-146,250,250,38.145623411873416,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn32:bongo:Net1,cast,GoA2019_Stn32,NA,2019-03-03T17:35:00Z,48.666666666666664,-146,250,250,49.0625,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   48.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn32:bongo:Net2,cast,GoA2019_Stn32,NA,2019-03-03T17:35:00Z,48.666666666666664,-146,250,250,37.143595422345427,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   48.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn33:bongo:Net1,cast,GoA2019_Stn33,NA,2019-03-04T01:45:00Z,48.666666666666664,-144.5,250,250,42.164283033033037,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   48.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn33:bongo:Net2,cast,GoA2019_Stn33,NA,2019-03-04T01:45:00Z,48.666666666666664,-144.5,250,250,44.326553957803959,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   48.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn34:bongo:Net1,cast,GoA2019_Stn34,NA,2019-03-04T09:45:00Z,49.666666666666664,-144.5,250,250,42.480712924462928,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn34:bongo:Net2,cast,GoA2019_Stn34,NA,2019-03-04T09:45:00Z,49.666666666666664,-144.5,250,250,55.849875837375841,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn35:bongo:Net1,cast,GoA2019_Stn35,NA,2019-03-04T18:17:00Z,50.667833333333334,-144.50666666666666,250,250,45.407689420189421,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.50666666666666   50.667833333333334 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn35:bongo:Net2,cast,GoA2019_Stn35,NA,2019-03-04T18:17:00Z,50.667833333333334,-144.50666666666666,250,250,46.451908061908064,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.50666666666666   50.667833333333334 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn39:bongo:Net1,cast,GoA2019_Stn39,NA,2019-03-06T02:10:00Z,54.666666666666664,-144.5,250,250,40.371180314930314,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   54.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn39:bongo:Net2,cast,GoA2019_Stn39,NA,2019-03-06T02:10:00Z,54.666666666666664,-144.5,250,250,36.695319742819741,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   54.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn36:bongo:Net1,cast,GoA2019_Stn36,NA,2019-03-05T02:25:00Z,51.666666666666664,-144.5,250,250,41.905865288365291,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   51.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn36:bongo:Net2,cast,GoA2019_Stn36,NA,2019-03-05T02:25:00Z,51.666666666666664,-144.5,250,250,53.740343227843226,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   51.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn37:bongo:Net1,cast,GoA2019_Stn37,NA,2019-03-05T10:15:00Z,52.666666666666664,-144.5,250,250,44.416209093709092,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   52.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn37:bongo:Net2,cast,GoA2019_Stn37,NA,2019-03-05T10:15:00Z,52.666666666666664,-144.5,250,250,36.953737487487487,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   52.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn38:bongo:Net1,cast,GoA2019_Stn38,NA,2019-03-05T18:05:00Z,53.666666666666664,-144.5,250,250,40.645419554169557,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   53.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn38:bongo:Net2,cast,GoA2019_Stn38,NA,2019-03-05T18:05:00Z,53.666666666666664,-144.5,250,250,41.636899880649878,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -144.5   53.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn40:bongo:Net1,cast,GoA2019_Stn40,NA,2019-03-06T09:10:00Z,54.666666666666664,-143,250,250,40.94075411950412,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   54.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn40:bongo:Net2,cast,GoA2019_Stn40,NA,2019-03-06T09:10:00Z,54.666666666666664,-143,250,250,50.845009721259721,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   54.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn41:bongo:Net1,cast,GoA2019_Stn41,NA,2019-03-06T17:15:00Z,53.666666666666664,-143,250,250,43.888825941325941,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   53.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn41:bongo:Net2,cast,GoA2019_Stn41,NA,2019-03-06T17:15:00Z,53.666666666666664,-143,250,250,56.240139370139374,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   53.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn42:bongo:Net1,cast,GoA2019_Stn42,NA,2019-03-07T01:10:00Z,52.666666666666664,-143,250,250,43.377264283514286,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   52.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn42:bongo:Net2,cast,GoA2019_Stn42,NA,2019-03-07T01:10:00Z,52.666666666666664,-143,250,250,57.25798885423886,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143   52.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn43:bongo:Net1,cast,GoA2019_Stn43,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,40.808908331408333,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn43:bongo:Net2,cast,GoA2019_Stn43,NA,2019-03-07T09:23:00Z,51.666666666666664,-143.0025,250,250,42.485986755986758,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -143.0025   51.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn44:bongo:Net1,cast,GoA2019_Stn44,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,42.823511973511977,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn44:bongo:Net2,cast,GoA2019_Stn44,NA,2019-03-07T17:58:00Z,50.666499999999999,-142.99950000000001,250,250,59.204032686532685,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99950000000001   50.666499999999999 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn45:bongo:Net1,cast,GoA2019_Stn45,NA,2019-03-08T02:35:00Z,49.666666666666664,-142.99883333333332,250,250,44.316006294756299,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99883333333332   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn45:bongo:Net2,cast,GoA2019_Stn45,NA,2019-03-08T02:35:00Z,49.666666666666664,-142.99883333333332,250,250,50.111947139447139,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99883333333332   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn46:bongo:Net1,cast,GoA2019_Stn46,NA,2019-03-08T12:19:00Z,48.667000000000002,-142.99700000000001,250,250,39.142377569877567,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99700000000001   48.667000000000002 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn46:bongo:Net2,cast,GoA2019_Stn46,NA,2019-03-08T12:19:00Z,48.667000000000002,-142.99700000000001,250,250,48.983347193347193,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -142.99700000000001   48.667000000000002 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn47:bongo:Net1,cast,GoA2019_Stn47,NA,2019-03-08T20:30:00Z,48.666666666666664,-141.50133333333332,250,250,40.128584064834065,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -141.50133333333332   48.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn47:bongo:Net2,cast,GoA2019_Stn47,NA,2019-03-08T20:30:00Z,48.666666666666664,-141.50133333333332,250,250,47.960223877723877,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -141.50133333333332   48.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn48:bongo:Net1,cast,GoA2019_Stn48,NA,2019-03-09T05:50:00Z,49.666666666666664,-141.5,250,250,41.578887733887733,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -141.5   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn48:bongo:Net2,cast,GoA2019_Stn48,NA,2019-03-09T05:50:00Z,49.666666666666664,-141.5,250,250,39.780511184261186,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -141.5   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn49:bongo:Net1,cast,GoA2019_Stn49,NA,2019-03-09T14:20:00Z,50.665833333333332,-141.49916666666667,250,250,33.689235774235776,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -141.49916666666667   50.665833333333332 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn49:bongo:Net2,cast,GoA2019_Stn49,NA,2019-03-09T14:20:00Z,50.665833333333332,-141.49916666666667,250,250,51.029593824593825,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -141.49916666666667   50.665833333333332 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn50:bongo:Net1,cast,GoA2019_Stn50,NA,2019-03-09T22:51:00Z,51.664666666666669,-141.49816666666666,250,250,27.724532320782323,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -141.49816666666666   51.664666666666669 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn50:bongo:Net2,cast,GoA2019_Stn50,NA,2019-03-09T22:51:00Z,51.664666666666669,-141.49816666666666,250,250,41.963877435127436,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -141.49816666666666   51.664666666666669 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
